CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus
51421,0,4,Phone,1,14,Debit Card,Female,3,3,Laptop & Accessory,1,Single
51422,0,8,Phone,3,6,E wallet,Male,2,4,Laptop & Accessory,5,Single
51423,0,18,Mobile Phone,1,12,UPI,Male,2,3,Fashion,5,Married
51424,0,10,Mobile Phone,1,13,Credit Card,Male,1,3,Fashion,3,Single
51425,0,19,Mobile Phone,2,11,Credit Card,Male,3,3,Laptop & Accessory,4,Married
51426,0,3,Mobile Phone,1,6,Debit Card,Male,2,4,Laptop & Accessory,1,Married
51427,0,8,Phone,1,6,CC,Male,,4,Mobile,3,Single
51428,0,28,Mobile Phone,3,6,Debit Card,Male,3,3,Fashion,1,Married
51429,0,11,Computer,1,12,Credit Card,Female,3,5,Laptop & Accessory,1,Married
51430,0,7,Phone,1,6,Credit Card,Male,3,3,Laptop & Accessory,4,Married
51431,0,29,Mobile Phone,1,13,Debit Card,Male,2,5,Fashion,1,Single
51432,0,0,Phone,3,,COD,Male,3,3,Mobile,5,Married
51433,0,,Phone,1,15,Debit Card,Male,3,3,Mobile,1,Married
51434,0,3,Phone,1,8,Debit Card,Male,4,4,Laptop & Accessory,1,Married
51435,1,9,Mobile Phone,3,15,Credit Card,Male,3,4,Fashion,1,Single
51436,0,13,Computer,1,6,Debit Card,Male,3,4,Grocery,4,Married
51437,0,24,Mobile Phone,3,27,E wallet,Male,3,3,Laptop & Accessory,1,Single
51438,0,3,Mobile Phone,3,10,Credit Card,Female,3,4,Laptop & Accessory,4,Married
51439,0,19,Computer,1,6,Credit Card,Male,2,4,Fashion,5,Married
51440,0,5,Mobile Phone,3,12,Credit Card,Male,2,3,Laptop & Accessory,3,Single
51441,0,27,Mobile Phone,1,8,Cash on Delivery,Female,2,3,Fashion,3,Married
51442,0,0,Mobile Phone,3,9,UPI,Female,2,3,Laptop & Accessory,3,Married
51443,0,1,Computer,3,10,Credit Card,Male,2,3,Laptop & Accessory,3,Married
51444,0,30,Mobile Phone,3,16,Credit Card,Male,2,3,Grocery,3,Single
51445,0,,Computer,1,29,CC,Male,3,3,Laptop & Accessory,4,Married
51446,1,,Phone,2,12,UPI,Male,3,3,Mobile,5,Married
51447,0,5,Phone,1,6,Debit Card,Male,,3,Mobile,5,Single
51448,1,0,Computer,1,12,Debit Card,Female,,4,Mobile,1,Single
51449,0,7,Phone,1,12,UPI,Female,2,3,Laptop & Accessory,3,Single
51450,0,10,Computer,1,8,Debit Card,Male,3,4,Laptop & Accessory,1,Married
51451,0,30,Computer,2,8,UPI,Female,2,4,Others,1,Married
51452,0,23,Computer,1,6,Debit Card,Female,3,3,Others,4,Married
51453,1,0,Mobile Phone,3,11,E wallet,Male,2,4,Laptop & Accessory,3,Single
51454,0,0,Phone,1,13,CC,Male,,4,Mobile,1,Married
51455,0,0,Phone,1,21,CC,Female,,3,Mobile,1,Single
51456,0,24,Computer,1,6,Credit Card,Female,1,4,Fashion,5,Single
51457,1,0,Computer,1,13,Debit Card,Male,3,5,Laptop & Accessory,3,Single
51458,0,27,Computer,2,32,UPI,Female,1,1,Grocery,1,Single
51459,0,0,Phone,1,24,Debit Card,Male,,3,Mobile,3,Married
51460,0,7,Phone,1,12,Debit Card,Female,2,4,Laptop & Accessory,4,Married
51461,0,10,Mobile Phone,3,9,Debit Card,Male,2,3,Fashion,1,Single
51462,0,7,Mobile Phone,1,11,Credit Card,Female,2,4,Fashion,5,Single
51463,0,9,Computer,3,17,Cash on Delivery,Female,3,3,Fashion,1,Married
51464,0,9,Phone,1,9,Debit Card,Female,,3,Mobile,1,Married
51465,0,16,Computer,3,32,Debit Card,Male,3,3,Grocery,1,Married
51466,0,3,Computer,1,,Debit Card,Male,3,5,Mobile,3,Married
51467,0,6,Computer,3,28,E wallet,Male,3,3,Laptop & Accessory,4,Married
51468,1,19,Mobile Phone,1,20,Debit Card,Female,3,3,Mobile Phone,4,Married
51469,0,24,Mobile Phone,1,12,Debit Card,Male,2,3,Others,3,Single
51470,1,0,Mobile Phone,3,12,Debit Card,Male,3,5,Laptop & Accessory,3,Married
51471,0,0,Phone,1,,UPI,Female,2,4,Mobile,4,Married
51472,1,20,Mobile Phone,1,29,Credit Card,Female,3,3,Fashion,1,Married
51473,1,,Mobile Phone,3,28,E wallet,Male,2,3,Mobile Phone,3,Single
51474,0,0,Phone,1,,COD,Male,3,3,Mobile,1,Married
51475,0,22,Mobile Phone,1,26,Credit Card,Female,3,3,Laptop & Accessory,5,Married
51476,0,16,Computer,1,34,Credit Card,Female,3,1,Mobile Phone,3,Single
51477,0,23,Computer,3,18,E wallet,Female,3,3,Fashion,1,Single
51478,1,0,Phone,3,26,Debit Card,Female,3,5,Laptop & Accessory,3,Married
51479,0,14,Mobile Phone,3,15,Debit Card,Male,3,3,Fashion,3,Married
51480,0,0,Phone,2,31,Debit Card,Female,,3,Mobile,3,Married
51481,0,9,Phone,1,12,Credit Card,Male,2,3,Laptop & Accessory,4,Married
51482,1,14,Computer,1,14,Debit Card,Male,2,5,Fashion,1,Single
51483,0,12,Mobile Phone,3,10,Debit Card,Female,2,4,Laptop & Accessory,3,Married
51484,0,0,Mobile Phone,3,34,Debit Card,Male,2,4,Laptop & Accessory,3,Married
51485,0,3,Mobile Phone,2,15,UPI,Male,2,3,Laptop & Accessory,1,Married
51486,1,0,Phone,1,15,Credit Card,Female,2,3,Mobile Phone,5,Single
51487,0,18,Phone,1,35,CC,Male,2,3,Mobile,1,Single
51488,0,11,Phone,1,9,COD,Female,2,3,Laptop & Accessory,3,Single
51489,0,3,Phone,1,,Debit Card,Female,3,3,Mobile,3,Single
51490,0,5,Computer,3,15,Credit Card,Male,2,5,Laptop & Accessory,1,Married
51491,0,3,Phone,1,11,COD,Female,2,3,Mobile,5,Married
51492,0,3,Phone,1,8,CC,Male,,4,Mobile,1,Single
51493,0,14,Computer,1,16,Debit Card,Male,3,4,Grocery,5,Married
51494,0,,Phone,1,15,Debit Card,Male,3,3,Mobile,5,Married
51495,0,,Mobile Phone,1,9,Credit Card,Female,3,3,Mobile Phone,4,Single
51496,0,13,Computer,1,32,Credit Card,Female,2,3,Laptop & Accessory,4,Married
51497,0,8,Mobile Phone,3,6,E wallet,Male,3,3,Fashion,4,Married
51498,0,,Phone,3,12,E wallet,Male,2,3,Laptop & Accessory,3,Married
51499,0,18,Phone,1,,Debit Card,Male,2,3,Laptop & Accessory,4,Married
51500,0,5,Computer,3,14,E wallet,Female,2,3,Fashion,1,Single
51501,0,2,Computer,1,6,COD,Male,2,3,Laptop & Accessory,3,Married
51502,0,24,Mobile Phone,1,13,Credit Card,Male,2,4,Laptop & Accessory,3,Married
51503,0,30,Phone,1,15,CC,Female,3,4,Mobile,4,Married
51504,0,13,Mobile Phone,3,10,E wallet,Male,3,4,Fashion,1,Married
51505,0,,Computer,3,8,E wallet,Female,3,3,Mobile,3,Married
51506,0,0,Phone,1,,CC,Male,3,3,Mobile,1,Married
51507,0,,Computer,1,15,CC,Male,2,3,Mobile,4,Married
51508,0,1,Phone,1,27,CC,Male,,3,Mobile,1,Married
51509,0,30,Mobile Phone,1,30,Debit Card,Male,2,1,Fashion,1,Married
51510,0,0,Computer,1,,CC,Male,3,4,Mobile,3,Married
51511,0,23,Mobile Phone,1,17,Debit Card,Female,2,3,Others,4,Single
51512,0,14,Phone,1,,Debit Card,Male,2,3,Mobile,3,Married
51513,0,3,Mobile Phone,3,11,Debit Card,Female,2,3,Fashion,1,Married
51514,0,11,Mobile Phone,3,6,Debit Card,Female,2,4,Laptop & Accessory,1,Single
51515,0,5,Phone,1,12,Debit Card,Male,,3,Mobile,3,Single
51516,0,0,Phone,1,23,COD,Male,,3,Mobile,4,Married
51517,1,0,Computer,3,,COD,Female,3,5,Mobile,5,Single
51518,0,,Computer,1,9,CC,Male,1,3,Mobile,4,Single
51519,0,3,Computer,1,15,CC,Male,,3,Laptop & Accessory,5,Married
51520,0,18,Mobile Phone,3,10,Debit Card,Female,1,3,Laptop & Accessory,5,Married
51521,0,29,Phone,1,14,Debit Card,Female,3,3,Mobile Phone,5,Married
51522,0,6,Phone,1,,Debit Card,Male,2,3,Mobile,1,Single
51523,1,0,Mobile Phone,1,8,Debit Card,Male,2,4,Mobile Phone,1,Single
51524,0,19,Mobile Phone,3,6,E wallet,Female,3,3,Fashion,5,Married
51525,0,,Phone,1,15,Debit Card,Female,3,3,Mobile,1,Single
51526,0,4,Phone,1,18,Credit Card,Female,3,3,Mobile Phone,1,Married
51527,0,,Phone,1,33,CC,Female,3,3,Mobile,4,Single
51528,1,4,Phone,3,26,E wallet,Female,,3,Mobile,4,Single
51529,0,23,Phone,1,6,Credit Card,Male,2,4,Mobile Phone,3,Married
51530,0,26,Phone,1,19,Credit Card,Female,2,1,Laptop & Accessory,5,Married
51531,0,6,Phone,1,20,CC,Female,,3,Mobile,4,Married
51532,0,13,Mobile Phone,1,10,Credit Card,Female,2,3,Others,3,Married
51533,0,28,Mobile Phone,1,20,Credit Card,Male,3,1,Others,4,Single
51534,0,7,Computer,1,8,Debit Card,Male,2,4,Laptop & Accessory,3,Married
51535,0,24,Mobile Phone,1,9,Credit Card,Female,3,3,Grocery,4,Single
51536,0,25,Mobile Phone,1,6,Debit Card,Male,3,4,Others,3,Married
51537,0,,Phone,1,15,CC,Female,4,3,Mobile,4,Single
51538,1,0,Mobile Phone,1,29,Debit Card,Male,2,4,Laptop & Accessory,3,Married
51539,0,,Computer,1,13,CC,Male,2,1,Mobile,1,Married
51540,0,18,Computer,1,8,Credit Card,Male,3,4,Grocery,1,Married
51541,0,10,Phone,1,27,Debit Card,Male,3,1,Mobile Phone,5,Married
51542,0,8,Computer,1,8,Credit Card,Female,2,3,Laptop & Accessory,4,Single
51543,0,15,Computer,1,27,Credit Card,Female,2,3,Laptop & Accessory,3,Married
51544,0,11,Mobile Phone,1,8,Debit Card,Male,2,3,Laptop & Accessory,3,Married
51545,0,11,Mobile Phone,1,35,COD,Male,2,3,Laptop & Accessory,1,Married
51546,0,0,Computer,1,6,COD,Male,2,4,Laptop & Accessory,5,Married
51547,0,22,Computer,1,24,Debit Card,Male,3,3,Laptop & Accessory,1,Married
51548,0,7,Computer,1,16,Credit Card,Male,2,3,Mobile Phone,3,Married
51549,0,13,Phone,1,25,CC,Male,,3,Laptop & Accessory,1,Married
51550,1,1,Mobile Phone,1,35,Credit Card,Male,3,3,Laptop & Accessory,5,Married
51551,1,0,Mobile Phone,3,33,E wallet,Female,2,3,Fashion,1,Married
51552,0,0,Phone,1,,Debit Card,Male,2,1,Mobile,4,Married
51553,0,,Computer,1,24,CC,Female,3,3,Mobile,1,Single
51554,0,13,Computer,1,15,Debit Card,Male,3,4,Laptop & Accessory,1,Married
51555,0,19,Mobile Phone,1,6,Credit Card,Male,3,3,Fashion,5,Married
51556,1,0,Mobile Phone,3,10,Credit Card,Male,2,5,Fashion,1,Married
51557,0,3,Computer,1,6,Debit Card,Male,2,4,Fashion,3,Single
51558,0,0,Computer,3,26,Debit Card,Female,2,3,Laptop & Accessory,3,Single
51559,0,24,Mobile Phone,1,14,Debit Card,Male,2,4,Fashion,4,Married
51560,1,0,Phone,1,,COD,Female,2,3,Mobile,5,Single
51561,0,14,Mobile Phone,3,12,Debit Card,Female,3,3,Fashion,1,Single
51562,1,0,Computer,3,32,E wallet,Female,2,4,Laptop & Accessory,5,Single
51563,1,,Phone,1,6,Cash on Delivery,Male,2,3,Mobile,3,Single
51564,0,18,Computer,3,12,Credit Card,Female,2,4,Fashion,1,Single
51565,0,27,Mobile Phone,3,9,E wallet,Female,2,3,Laptop & Accessory,5,Married
51566,0,9,Mobile Phone,1,11,Debit Card,Male,3,3,Laptop & Accessory,4,Single
51567,0,6,Phone,1,,CC,Female,2,4,Mobile,4,Married
51568,0,10,Computer,1,17,UPI,Male,2,3,Fashion,1,Married
51569,0,11,Mobile Phone,3,9,Debit Card,Male,3,3,Fashion,3,Married
51570,0,4,Computer,1,6,Credit Card,Male,2,5,Laptop & Accessory,3,Married
51571,0,,Phone,1,9,Debit Card,Male,3,4,Mobile,1,Married
51572,0,10,Computer,3,10,E wallet,Male,,3,Mobile,1,Married
51573,0,2,Computer,3,6,Credit Card,Female,2,3,Fashion,1,Married
51574,0,8,Computer,3,6,E wallet,Female,3,3,Fashion,3,Single
51575,1,0,Phone,1,,CC,Male,2,4,Mobile,1,Single
51576,0,25,Phone,1,8,Debit Card,Female,2,4,Mobile,1,Single
51577,0,15,Mobile Phone,1,10,Cash on Delivery,Male,2,3,Others,1,Married
51578,0,,Phone,2,12,CC,Male,2,3,Mobile,3,Married
51579,0,23,Mobile Phone,3,6,Credit Card,Female,3,3,Others,1,Married
51580,1,0,Phone,1,,CC,Male,2,3,Mobile,1,Married
51581,0,16,Mobile Phone,3,22,E wallet,Female,3,3,Grocery,1,Married
51582,1,0,Phone,1,8,Debit Card,Female,,3,Mobile,5,Married
51583,0,25,Computer,3,8,Debit Card,Male,3,4,Others,3,Single
51584,0,5,Phone,3,10,Debit Card,Female,2,3,Mobile Phone,4,Married
51585,1,0,Phone,1,6,Debit Card,Male,3,4,Mobile Phone,3,Single
51586,0,,Phone,1,6,CC,Female,3,3,Mobile,3,Married
51587,0,5,Computer,3,32,E wallet,Male,3,3,Laptop & Accessory,1,Married
51588,0,14,Phone,1,25,Debit Card,Male,,3,Laptop & Accessory,5,Married
51589,0,13,Phone,1,30,COD,Male,3,3,Laptop & Accessory,1,Married
51590,0,18,Mobile Phone,1,6,UPI,Male,3,1,Others,1,Married
51591,0,4,Computer,1,9,Credit Card,Male,3,3,Fashion,3,Married
51592,0,6,Phone,1,11,Debit Card,Female,,4,Mobile,1,Married
51593,0,7,Mobile Phone,1,8,Debit Card,Male,2,4,Laptop & Accessory,5,Married
51594,0,10,Phone,1,6,Credit Card,Female,2,4,Mobile Phone,5,Married
51595,0,18,Computer,1,13,Debit Card,Male,3,1,Laptop & Accessory,3,Married
51596,1,0,Computer,1,16,Credit Card,Male,3,3,Fashion,3,Married
51597,0,12,Computer,1,8,Cash on Delivery,Female,3,3,Fashion,3,Single
51598,0,2,Phone,1,,Debit Card,Male,2,3,Mobile,1,Single
51599,0,15,Mobile Phone,1,23,Debit Card,Female,2,1,Laptop & Accessory,5,Single
51600,0,2,Mobile Phone,3,26,E wallet,Male,2,3,Laptop & Accessory,1,Married
51601,0,0,Phone,1,6,Debit Card,Female,3,3,Laptop & Accessory,3,Married
51602,0,15,Phone,1,,CC,Female,2,4,Mobile,5,Married
51603,0,13,Mobile Phone,1,8,Credit Card,Male,2,3,Others,3,Married
51604,0,24,Phone,1,6,Debit Card,Male,,3,Mobile,1,Married
51605,1,0,Computer,1,35,Credit Card,Male,3,4,Mobile,4,Single
51606,0,5,Computer,1,13,Debit Card,Male,,1,Mobile,4,Married
51607,0,11,Computer,3,8,Debit Card,Male,2,4,Laptop & Accessory,1,Married
51608,0,,Phone,1,8,Cash on Delivery,Male,2,4,Laptop & Accessory,5,Single
51609,0,19,Mobile Phone,3,8,Cash on Delivery,Female,3,5,Grocery,4,Married
51610,1,0,Phone,1,8,Debit Card,Male,3,3,Mobile,3,Single
51611,0,2,Mobile Phone,3,8,Credit Card,Male,3,4,Laptop & Accessory,4,Married
51612,0,4,Mobile Phone,1,29,Credit Card,Male,3,4,Laptop & Accessory,1,Married
51613,0,0,Computer,1,11,Debit Card,Male,2,1,Laptop & Accessory,5,Married
51614,0,18,Mobile Phone,1,26,Credit Card,Male,3,3,Grocery,1,Married
51615,0,9,Phone,1,12,Debit Card,Male,2,3,Mobile,1,Married
51616,0,28,Mobile Phone,1,6,Credit Card,Male,2,3,Others,5,Single
51617,1,10,Computer,1,35,Debit Card,Male,2,3,Fashion,4,Married
51618,0,,Phone,1,15,CC,Male,3,3,Mobile,1,Married
51619,0,10,Mobile Phone,3,12,Credit Card,Male,3,3,Laptop & Accessory,1,Married
51620,0,0,Phone,1,9,CC,Male,3,4,Mobile,3,Single
51621,0,10,Computer,1,6,Credit Card,Female,3,3,Fashion,1,Married
51622,0,8,Mobile Phone,1,28,Debit Card,Female,3,1,Fashion,4,Married
51623,0,11,Mobile Phone,3,13,Credit Card,Female,2,1,Laptop & Accessory,5,Married
51624,0,0,Computer,1,6,Debit Card,Female,2,3,Laptop & Accessory,4,Married
51625,0,23,Mobile Phone,1,10,Debit Card,Male,3,3,Others,4,Married
51626,0,26,Mobile Phone,1,9,Credit Card,Male,2,3,Grocery,3,Married
51627,0,15,Phone,3,6,Debit Card,Male,1,3,Laptop & Accessory,3,Married
51628,0,2,Computer,3,8,Debit Card,Male,2,3,Laptop & Accessory,1,Single
51629,0,28,Mobile Phone,1,26,COD,Male,2,3,Laptop & Accessory,1,Married
51630,0,0,Computer,1,17,Credit Card,Male,2,3,Laptop & Accessory,5,Married
51631,0,,Phone,1,6,Debit Card,Female,2,3,Mobile,1,Single
51632,1,7,Computer,1,30,Debit Card,Male,,3,Mobile,3,Married
51633,0,11,Mobile Phone,1,29,Debit Card,Male,2,3,Laptop & Accessory,1,Married
51634,1,0,Phone,1,,CC,Male,2,3,Mobile,4,Married
51635,0,1,Phone,1,14,Debit Card,Female,3,3,Mobile,1,Single
51636,0,22,Computer,1,16,Debit Card,Female,2,3,Others,5,Single
51637,0,9,Phone,1,9,COD,Male,1,3,Laptop & Accessory,4,Single
51638,0,4,Computer,3,11,E wallet,Female,,3,Mobile,4,Married
51639,1,0,Mobile Phone,3,10,E wallet,Male,2,4,Laptop & Accessory,1,Single
51640,0,10,Computer,1,,CC,Male,2,3,Mobile,1,Married
51641,0,15,Computer,3,32,E wallet,Female,3,3,Grocery,4,Married
51642,1,,Mobile Phone,1,9,Debit Card,Male,2,3,Mobile Phone,3,Single
51643,0,8,Mobile Phone,3,22,E wallet,Male,3,3,Fashion,4,Married
51644,0,9,Computer,1,24,Debit Card,Male,2,1,Mobile Phone,1,Married
51645,0,24,Mobile Phone,1,8,Credit Card,Male,2,5,Laptop & Accessory,4,Married
51646,0,14,Mobile Phone,3,8,Debit Card,Male,2,3,Grocery,4,Single
51647,0,,Mobile Phone,3,16,Credit Card,Female,3,4,Mobile Phone,3,Single
51648,0,1,Mobile Phone,1,22,Credit Card,Male,3,1,Laptop & Accessory,5,Single
51649,0,4,Mobile Phone,3,13,COD,Male,3,1,Laptop & Accessory,1,Married
51650,0,12,Mobile Phone,1,6,Credit Card,Male,2,1,Fashion,1,Married
51651,0,9,Computer,1,30,Debit Card,Female,2,3,Laptop & Accessory,4,Married
51652,0,5,Mobile Phone,3,13,Debit Card,Male,3,4,Laptop & Accessory,3,Married
51653,0,11,Mobile Phone,1,31,Debit Card,Female,2,4,Fashion,4,Married
51654,0,30,Computer,1,6,Debit Card,Male,2,5,Laptop & Accessory,3,Married
51655,0,4,Phone,1,11,COD,Male,2,3,Mobile Phone,1,Married
51656,0,4,Mobile Phone,2,8,UPI,Male,3,4,Laptop & Accessory,5,Married
51657,0,18,Computer,1,13,Debit Card,Male,3,3,Fashion,5,Married
51658,0,4,Phone,1,8,Debit Card,Male,,3,Mobile,1,Married
51659,0,6,Computer,1,11,Debit Card,Female,3,3,Fashion,4,Married
51660,0,0,Mobile Phone,1,16,Credit Card,Male,3,3,Grocery,5,Married
51661,0,16,Computer,1,,Debit Card,Female,2,3,Mobile,1,Single
51662,0,22,Mobile Phone,1,6,Cash on Delivery,Female,2,4,Grocery,3,Single
51663,1,15,Phone,1,14,Credit Card,Male,2,4,Laptop & Accessory,4,Married
51664,0,0,Phone,1,,Debit Card,Female,2,3,Mobile,4,Single
51665,0,5,Mobile Phone,3,14,COD,Female,3,4,Laptop & Accessory,4,Married
51666,0,0,Phone,3,8,Debit Card,Male,3,3,Laptop & Accessory,3,Single
51667,0,4,Mobile Phone,3,13,E wallet,Male,3,3,Laptop & Accessory,1,Married
51668,0,5,Mobile Phone,1,8,Credit Card,Female,3,1,Laptop & Accessory,1,Single
51669,1,0,Phone,1,8,CC,Male,2,5,Mobile,1,Married
51670,0,3,Mobile Phone,1,34,Credit Card,Female,3,3,Laptop & Accessory,1,Married
51671,0,4,Computer,1,13,Debit Card,Female,2,4,Fashion,3,Married
51672,0,12,Computer,1,13,Credit Card,Male,2,4,Others,1,Married
51673,1,2,Mobile Phone,3,9,Credit Card,Female,2,3,Laptop & Accessory,3,Married
51674,0,6,Computer,3,16,E wallet,Male,2,4,Laptop & Accessory,1,Single
51675,0,20,Mobile Phone,1,11,Debit Card,Male,2,3,Others,3,Married
51676,0,16,Computer,1,16,Debit Card,Female,2,4,Laptop & Accessory,3,Married
51677,0,0,Computer,3,6,E wallet,Male,3,3,Laptop & Accessory,4,Married
51678,0,27,Computer,1,26,Debit Card,Female,2,3,Laptop & Accessory,3,Single
51679,0,16,Mobile Phone,1,13,Debit Card,Female,2,3,Fashion,5,Married
51680,0,18,Phone,1,14,UPI,Male,3,3,Laptop & Accessory,1,Married
51681,0,13,Mobile Phone,3,6,Credit Card,Male,2,5,Laptop & Accessory,1,Married
51682,1,,Phone,1,14,UPI,Male,3,5,Mobile,5,Married
51683,0,2,Phone,1,15,UPI,Male,1,4,Mobile Phone,1,Single
51684,0,3,Mobile Phone,3,11,E wallet,Female,1,4,Laptop & Accessory,3,Married
51685,0,0,Mobile Phone,3,14,E wallet,Female,2,3,Laptop & Accessory,4,Married
51686,0,10,Mobile Phone,1,11,Credit Card,Male,3,3,Laptop & Accessory,1,Married
51687,0,11,Mobile Phone,1,21,Debit Card,Male,3,4,Fashion,1,Married
51688,0,4,Mobile Phone,1,13,Credit Card,Female,2,3,Fashion,1,Single
51689,0,2,Mobile Phone,3,16,E wallet,Female,2,4,Laptop & Accessory,4,Married
51690,0,8,Mobile Phone,1,11,COD,Male,3,3,Fashion,4,Single
51691,0,0,Phone,1,32,Debit Card,Male,,3,Mobile,1,Married
51692,0,14,Mobile Phone,1,12,Credit Card,Male,3,4,Laptop & Accessory,4,Single
51693,0,20,Computer,3,10,CC,Male,,3,Laptop & Accessory,3,Single
51694,0,15,Mobile Phone,1,29,Debit Card,Female,2,3,Grocery,1,Single
51695,0,2,Computer,3,8,Debit Card,Male,3,3,Laptop & Accessory,3,Married
51696,0,15,Phone,2,8,COD,Male,,3,Mobile,3,Married
51697,0,5,Phone,1,,CC,Female,3,3,Mobile,4,Married
51698,0,21,Mobile Phone,3,35,Credit Card,Female,3,3,Fashion,3,Married
51699,0,10,Mobile Phone,1,12,Credit Card,Male,2,1,Laptop & Accessory,5,Married
51700,0,3,Computer,3,31,COD,Female,2,3,Laptop & Accessory,3,Married
51701,0,0,Mobile Phone,3,6,Debit Card,Male,2,3,Laptop & Accessory,3,Married
51702,0,15,Mobile Phone,1,8,UPI,Male,3,4,Laptop & Accessory,1,Single
51703,1,,Computer,3,6,Cash on Delivery,Female,3,4,Mobile,4,Single
51704,0,9,Computer,3,6,Credit Card,Female,2,3,Laptop & Accessory,1,Single
51705,0,9,Computer,3,9,Credit Card,Male,2,4,Fashion,1,Married
51706,0,30,Mobile Phone,1,6,Credit Card,Male,2,3,Laptop & Accessory,3,Married
51707,0,,Phone,1,16,Debit Card,Female,2,1,Mobile,3,Married
51708,0,0,Computer,3,,CC,Male,2,3,Mobile,1,Single
51709,1,0,Phone,3,11,E wallet,Female,,3,Mobile,3,Single
51710,0,10,Phone,1,16,CC,Female,3,3,Mobile,5,Married
51711,0,19,Computer,1,13,Credit Card,Female,1,3,Laptop & Accessory,3,Married
51712,1,4,Computer,3,10,E wallet,Male,2,3,Laptop & Accessory,4,Single
51713,0,23,Mobile Phone,1,16,Cash on Delivery,Male,3,4,Fashion,1,Single
51714,1,3,Mobile Phone,3,28,E wallet,Male,3,4,Laptop & Accessory,3,Married
51715,0,4,Phone,1,,Debit Card,Male,2,4,Mobile,4,Single
51716,1,0,Phone,3,18,Debit Card,Female,,1,Mobile,4,Single
51717,0,,Phone,1,29,Debit Card,Male,2,3,Mobile,1,Single
51718,0,8,Mobile Phone,1,15,Debit Card,Male,3,4,Laptop & Accessory,4,Single
51719,0,0,Phone,1,6,Credit Card,Male,2,3,Mobile Phone,4,Married
51720,0,1,Mobile Phone,3,15,Debit Card,Male,3,3,Laptop & Accessory,1,Single
51721,0,22,Mobile Phone,1,13,UPI,Male,2,4,Fashion,3,Single
51722,0,24,Phone,3,20,Debit Card,Female,2,3,Laptop & Accessory,1,Married
51723,0,9,Phone,1,,Debit Card,Female,3,3,Mobile,3,Married
51724,1,0,Computer,3,25,E wallet,Male,3,1,Laptop & Accessory,1,Single
51725,0,28,Mobile Phone,1,8,Debit Card,Female,3,3,Grocery,1,Single
51726,0,0,Phone,3,16,E wallet,Female,3,3,Laptop & Accessory,3,Married
51727,0,3,Phone,3,,COD,Male,3,3,Mobile,4,Married
51728,1,0,Computer,1,9,COD,Male,,3,Mobile,5,Single
51729,0,,Phone,1,17,CC,Female,2,3,Mobile,4,Married
51730,0,9,Mobile Phone,3,8,Credit Card,Male,3,4,Fashion,3,Married
51731,1,,Computer,1,10,COD,Male,2,3,Mobile,1,Single
51732,0,10,Phone,1,20,Debit Card,Female,,3,Mobile,5,Married
51733,0,13,Mobile Phone,3,8,E wallet,Female,2,3,Laptop & Accessory,4,Married
51734,0,15,Phone,1,,Debit Card,Female,3,3,Mobile,5,Married
51735,0,10,Phone,1,16,Debit Card,Male,2,3,Laptop & Accessory,4,Single
51736,0,16,Mobile Phone,1,18,Debit Card,Male,2,4,Grocery,4,Married
51737,0,13,Phone,1,8,CC,Female,3,4,Laptop & Accessory,3,Married
51738,0,27,Mobile Phone,1,11,Credit Card,Male,2,3,Others,5,Married
51739,0,7,Computer,3,10,E wallet,Female,3,3,Laptop & Accessory,3,Married
51740,0,4,Phone,1,13,Credit Card,Female,2,3,Laptop & Accessory,5,Married
51741,0,,Computer,1,27,CC,Male,3,3,Mobile,1,Married
51742,0,16,Phone,1,14,UPI,Female,3,3,Laptop & Accessory,3,Married
51743,0,0,Phone,3,10,Debit Card,Female,3,4,Laptop & Accessory,1,Single
51744,0,10,Computer,1,31,Credit Card,Female,3,3,Laptop & Accessory,3,Married
51745,0,,Phone,1,6,Debit Card,Male,3,4,Mobile,5,Married
51746,0,12,Computer,1,6,Debit Card,Male,2,3,Others,3,Married
51747,0,29,Computer,3,12,Debit Card,Female,2,1,Grocery,5,Married
51748,0,3,Mobile Phone,3,18,COD,Female,2,3,Laptop & Accessory,3,Single
51749,0,14,Mobile Phone,3,6,E wallet,Male,2,1,Fashion,5,Married
51750,0,1,Phone,1,23,Credit Card,Male,3,3,Laptop & Accessory,5,Married
51751,1,0,Phone,1,9,Credit Card,Male,3,3,Mobile Phone,5,Married
51752,0,25,Mobile Phone,1,9,Credit Card,Male,2,4,Fashion,3,Married
51753,0,18,Phone,1,,Debit Card,Male,3,3,Mobile,1,Married
51754,0,25,Mobile Phone,1,10,Debit Card,Female,1,3,Grocery,1,Married
51755,0,15,Computer,1,35,Debit Card,Female,3,3,Laptop & Accessory,3,Married
51756,0,3,Mobile Phone,1,8,Debit Card,Female,2,5,Laptop & Accessory,1,Single
51757,0,30,Mobile Phone,1,13,Debit Card,Female,2,3,Others,5,Married
51758,0,19,Phone,1,24,Credit Card,Female,2,3,Laptop & Accessory,3,Married
