CustomerID,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
54136,2,0,24,2,,11,261
54137,3,0,22,2,2,8,192
54138,3,0,25,5,12,12,179
54139,4,0,12,1,2,,214
54140,3,0,15,2,2,3,149
54141,3,1,17,2,2,,213
54142,3,0,12,1,2,10,178
54143,9,0,13,2,2,2,192
54144,6,0,14,2,2,1,192
54145,10,0,16,2,2,2,174
54146,4,0,15,1,3,3,153
54147,3,1,15,2,2,3,182
54148,4,0,15,2,2,3,145
54149,3,0,13,1,2,2,155
54150,6,1,14,2,2,4,165
54151,3,0,15,1,2,5,163
54152,6,1,14,1,,1,234
54153,2,0,12,2,,7,245
54154,2,0,20,1,2,,224
54155,2,0,19,1,2,1,155
54156,6,0,18,1,2,4,151
54157,6,0,16,2,2,,225
54158,3,1,21,2,2,4,186
54159,4,0,15,2,2,9,179
54160,4,0,13,1,2,3,169
54161,10,1,12,1,2,6,185
54162,3,0,24,1,2,8,176
54163,8,1,16,1,2,1,146
54164,3,1,12,3,4,1,154
54165,11,0,13,2,3,3,160
54166,2,0,14,2,4,7,156
54167,6,1,21,1,2,1,152
54168,3,0,23,2,2,1,152
54169,2,0,22,2,2,,220
54170,8,0,14,1,8,8,177
54171,2,0,14,2,2,4,149
54172,2,1,13,2,2,9,167
54173,3,0,18,4,5,4,154
54174,2,0,12,1,2,3,152
54175,7,1,15,1,2,4,145
54176,3,0,12,7,9,,225
54177,2,1,13,2,2,6,158
54178,3,1,14,1,2,1,154
54179,4,0,17,,4,8,279
54180,7,1,12,1,2,3,164
54181,2,0,19,1,2,4,165
54182,9,0,24,1,2,4,159
54183,2,0,12,1,,12,245
54184,3,0,15,2,2,1,137
54185,4,0,12,1,2,4,155
54186,6,0,,2,5,9,316
54187,3,1,23,1,7,8,164
54188,2,0,12,3,5,3,193
54189,5,0,15,1,6,,227
54190,5,0,,3,3,2,314
54191,6,0,12,1,2,1,150
54192,4,1,14,1,2,4,190
54193,3,0,14,1,2,9,147
54194,5,0,15,1,2,1,146
54195,4,1,17,1,3,1,148
54196,3,0,13,2,2,5,151
54197,3,1,15,2,2,3,152
54198,3,0,14,3,3,3,145
54199,11,1,15,2,2,1,159
54200,4,0,20,1,2,4,179
54201,3,0,13,2,2,1,145
54202,3,0,14,2,2,1,148
54203,3,0,13,1,2,2,148
54204,3,0,16,2,2,,212
54205,3,0,24,2,4,8,165
54206,3,0,,2,16,9,320
54207,2,0,21,1,9,8,171
54208,6,0,22,1,2,1,155
54209,6,1,22,2,2,9,183
54210,3,0,20,2,2,2,148
54211,11,1,14,1,2,1,179
54212,3,1,14,1,3,3,159
54213,7,1,22,2,2,4,180
54214,4,1,14,2,3,,224
54215,9,1,20,1,2,1,167
54216,3,1,13,4,,13,260
54217,3,0,23,1,2,,216
54218,5,1,16,1,3,3,165
54219,5,0,23,1,2,8,184
54220,3,0,19,1,2,8,185
54221,3,1,23,6,8,9,187
54222,3,0,12,7,10,10,149
54223,7,1,,5,14,9,312
54224,9,0,12,7,8,10,201
54225,3,0,14,8,13,,226
54226,4,1,15,,2,3,273
54227,3,0,14,2,2,4,190
54228,4,0,18,1,2,,222
54229,6,0,14,1,2,3,147
54230,2,1,18,2,2,1,159
54231,9,0,12,2,2,4,180
54232,2,0,24,2,2,5,152
54233,3,0,18,2,2,1,150
54234,3,0,18,2,2,10,187
54235,5,0,13,1,2,1,155
54236,3,0,24,2,2,9,169
54237,2,0,15,2,3,9,168
54238,6,1,15,2,,1,257
54239,6,0,14,,2,3,262
54240,3,1,23,2,2,3,175
54241,3,1,13,2,4,1,176
54242,3,0,19,2,2,5,154
54243,5,0,15,1,2,,227
54244,9,1,13,1,2,10,178
54245,3,0,16,2,2,4,168
54246,6,0,12,1,2,3,198
54247,5,0,14,2,2,1,148
54248,5,0,24,2,2,4,146
54249,3,0,20,4,11,9,167
54250,3,0,17,4,5,,221
54251,3,0,23,6,,12,260
54252,2,1,23,1,2,1,179
54253,3,1,13,3,3,8,177
54254,4,1,14,5,,6,232
54255,3,0,17,6,6,8,175
54256,11,0,13,1,,4,260
54257,2,0,22,1,2,3,175
54258,3,0,16,1,2,5,167
54259,2,0,14,,2,9,264
54260,6,0,13,1,2,3,145
54261,6,1,23,1,2,3,146
54262,3,0,14,1,2,1,155
54263,3,1,19,1,2,1,154
54264,3,0,15,1,3,11,173
54265,7,0,15,2,2,1,177
54266,11,0,,1,3,3,313
54267,5,1,,1,2,8,307
54268,3,1,12,1,2,4,182
54269,3,0,12,1,3,2,154
54270,3,0,16,2,2,1,154
54271,5,0,21,5,13,9,200
54272,3,1,25,2,2,7,186
54273,4,1,,3,5,5,298
54274,2,0,13,1,2,3,153
54275,8,0,16,2,2,1,170
54276,4,0,13,1,2,4,199
54277,4,0,13,3,,9,241
54278,2,0,15,1,3,,222
54279,7,0,23,1,2,1,153
54280,3,1,,2,5,13,295
54281,3,0,26,1,2,10,151
54282,2,0,14,1,2,8,186
54283,11,1,19,4,5,4,175
54284,9,0,,9,16,16,320
54285,6,1,19,1,8,8,187
54286,3,0,20,3,5,4,149
54287,3,0,13,8,16,,228
54288,3,1,20,2,2,1,142
54289,2,0,15,3,3,2,150
54290,3,0,15,6,6,12,191
54291,6,0,13,1,2,3,172
54292,6,0,12,2,3,,217
54293,5,1,12,1,3,3,171
54294,5,1,14,1,2,8,207
54295,3,0,24,3,6,8,154
54296,8,0,21,1,2,2,174
54297,4,0,16,2,2,4,232
54298,6,0,15,6,6,10,184
54299,4,0,19,2,3,,211
54300,2,1,20,5,5,8,188
54301,9,0,23,2,2,5,167
54302,7,0,14,2,2,4,160
54303,5,1,21,3,3,3,168
54304,3,0,15,2,2,5,151
54305,2,0,18,1,2,8,172
54306,7,0,15,1,3,31,157
54307,2,0,14,1,2,3,152
54308,6,0,,3,8,8,297
54309,4,0,22,1,2,5,147
54310,3,0,15,2,2,1,140
54311,3,0,12,1,3,14,181
54312,3,0,14,1,2,7,198
54313,4,1,21,1,5,6,148
54314,10,0,19,2,2,16,148
54315,3,0,15,3,4,,215
54316,3,0,14,1,2,10,168
54317,4,0,18,2,2,1,186
54318,6,1,21,2,2,1,158
54319,9,0,12,2,,12,234
54320,8,0,19,1,2,3,147
54321,3,0,25,3,3,3,148
54322,8,0,19,3,3,3,145
54323,3,0,12,1,2,3,152
54324,5,1,17,2,2,,219
54325,3,1,16,1,2,2,151
54326,5,0,16,1,5,5,324
54327,6,0,13,2,2,9,150
54328,4,0,13,2,8,,219
54329,6,0,23,1,2,,212
54330,5,0,21,1,2,5,155
54331,2,1,17,1,2,2,156
54332,2,0,22,2,2,1,148
54333,6,0,13,3,8,3,146
54334,3,0,12,6,7,11,156
54335,6,1,12,1,2,4,175
54336,6,1,19,3,3,3,168
54337,2,0,15,2,2,3,150
54338,3,0,23,2,2,1,136
54339,3,0,26,9,16,,230
54340,3,0,13,2,3,2,148
54341,10,1,24,2,2,3,164
54342,4,0,16,1,2,3,148
54343,3,1,23,1,2,3,156
54344,4,0,16,2,2,3,162
54345,3,0,12,2,2,4,170
54346,3,0,14,2,2,7,153
54347,3,0,,2,10,10,315
54348,10,0,,3,3,16,312
54349,3,0,18,1,2,,220
54350,5,0,19,,2,1,262
54351,2,0,15,8,12,10,325
54352,3,0,17,1,2,4,148
54353,5,1,14,2,2,2,184
54354,6,0,15,2,3,3,146
54355,11,0,,2,12,9,293
54356,3,1,13,2,2,8,161
54357,7,0,12,1,2,3,169
54358,4,0,17,1,2,3,178
54359,11,0,15,2,2,1,191
54360,5,0,19,1,2,8,188
54361,7,0,20,3,3,1,168
54362,3,1,16,1,2,8,193
54363,3,1,18,3,3,1,163
54364,10,1,16,4,4,8,152
54365,9,1,20,2,2,1,192
54366,3,0,23,1,2,10,201
54367,3,1,17,3,3,3,148
54368,3,0,14,1,2,8,147
54369,11,0,15,1,2,3,174
54370,9,0,17,1,2,,219
54371,3,0,12,7,10,,229
54372,3,0,23,5,6,,210
54373,3,0,15,2,2,,225
54374,7,0,17,3,,8,250
54375,7,1,12,1,2,5,152
54376,5,1,19,,2,1,261
54377,7,0,16,2,2,2,192
54378,2,0,15,1,2,6,146
54379,8,0,13,6,13,,214
54380,4,0,15,2,2,6,184
54381,10,0,17,3,4,8,184
54382,8,0,22,1,2,2,151
54383,3,1,15,2,,8,247
54384,2,0,13,2,6,,231
54385,2,0,13,1,2,5,168
54386,5,0,18,1,2,1,147
54387,6,0,18,4,6,9,153
54388,3,0,15,5,5,2,204
54389,3,0,15,2,2,,213
54390,3,1,14,1,2,2,149
54391,9,0,16,3,3,3,157
54392,3,0,,1,12,16,317
54393,10,0,18,1,3,3,148
54394,5,0,,2,2,7,320
54395,7,1,14,2,2,5,149
54396,7,1,23,,2,10,286
54397,9,0,21,2,2,8,152
54398,3,1,,2,16,13,316
54399,4,0,12,2,2,3,164
54400,2,1,15,1,2,3,162
54401,9,0,15,2,2,3,147
54402,2,0,19,3,3,3,170
54403,4,0,17,1,2,1,156
54404,3,0,18,3,5,8,158
54405,2,0,,2,2,8,317
54406,11,0,13,,3,3,262
54407,3,0,14,1,2,3,154
54408,8,0,14,1,6,10,185
54409,4,0,15,1,2,3,164
54410,6,0,18,2,2,3,189
54411,8,0,12,1,2,,225
54412,2,0,26,7,,9,234
54413,3,0,20,2,2,6,148
54414,5,1,14,2,2,3,190
54415,4,0,15,2,2,3,194
54416,2,0,13,2,2,3,174
54417,2,1,12,8,8,9,151
54418,2,0,,4,4,10,319
54419,3,0,12,2,2,1,152
54420,2,0,12,1,2,5,160
54421,3,0,21,1,2,4,153
54422,5,0,19,2,8,6,177
54423,6,0,14,1,2,5,147
54424,5,1,,7,8,8,294
54425,4,0,12,1,2,1,160
54426,4,0,20,2,2,1,191
54427,2,0,22,1,8,9,181
54428,3,0,13,2,2,6,165
54429,2,1,15,3,,11,260
54430,2,0,12,2,11,12,157
54431,2,1,,4,5,14,315
54432,3,1,13,5,,10,243
54433,3,0,24,2,2,5,146
54434,6,0,15,2,2,2,190
54435,3,0,18,2,2,1,157
54436,4,1,19,,2,3,261
54437,9,0,19,6,,3,245
54438,3,1,25,5,8,8,181
54439,3,0,21,2,2,5,189
54440,5,0,,1,2,7,316
54441,5,1,,2,2,4,301
54442,3,0,26,7,12,7,174
54443,3,0,19,1,2,10,171
54444,5,1,20,1,2,9,179
54445,3,1,14,2,4,4,172
54446,3,0,13,2,6,8,146
54447,5,1,23,1,2,1,157
54448,11,0,15,1,2,3,182
54449,4,1,14,2,2,3,149
54450,3,0,22,2,2,3,158
54451,11,1,,1,2,3,312
54452,6,0,13,3,8,8,170
54453,3,0,12,1,3,3,153
54454,3,1,13,5,8,5,183
54455,3,1,13,1,2,3,148
54456,7,0,15,4,,9,260
54457,3,0,14,2,2,1,139
54458,2,0,16,4,7,10,205
54459,6,0,19,2,2,1,162
54460,7,0,19,1,2,3,180
54461,3,0,20,,2,5,285
54462,3,0,13,1,2,1,137
54463,2,0,20,1,2,8,182
54464,6,0,12,4,8,8,194
54465,2,0,18,2,4,,221
54466,9,0,16,2,2,9,182
54467,3,0,15,4,5,9,180
54468,5,0,18,1,,2,246
54469,4,1,14,2,2,3,182
54470,2,1,13,2,2,4,173
54471,5,0,13,1,2,1,189
54472,3,0,19,3,10,12,177
54473,2,1,19,3,3,3,152
54474,8,0,12,8,,9,244
54475,3,1,,2,12,11,296
54476,2,0,20,1,2,8,150
54477,9,1,13,,2,8,265
54478,4,0,16,8,8,8,174
54479,3,1,13,1,2,3,150
54480,3,1,12,12,12,10,177
54481,3,1,12,1,2,5,170
54482,6,0,13,1,2,8,200
54483,9,0,17,1,2,8,176
54484,7,1,14,2,3,3,160
54485,3,0,14,2,2,10,183
54486,3,0,25,8,9,,214
54487,3,0,,7,14,4,318
54488,6,1,19,2,2,1,177
54489,5,0,15,2,2,2,172
54490,6,0,,2,2,2,308
54491,3,0,12,2,2,1,178
54492,2,1,14,1,2,5,188
54493,5,0,13,1,2,4,174
54494,10,0,17,2,2,,225
54495,11,0,15,9,10,9,162
54496,4,1,23,2,2,3,200
54497,3,1,12,1,2,8,146
54498,2,0,18,2,3,3,165
54499,3,0,14,2,2,3,186
54500,3,0,19,1,2,8,187
54501,9,0,17,2,2,5,188
54502,2,1,15,3,,10,240
54503,3,1,15,5,5,11,196
54504,3,1,15,2,2,8,208
54505,2,0,14,2,2,14,206
54506,3,0,13,1,2,3,154
54507,8,1,16,2,2,3,185
54508,5,0,20,1,2,1,155
54509,4,0,15,,2,1,285
54510,3,0,15,2,2,3,171
54511,2,1,12,2,2,1,152
54512,3,0,14,1,2,8,149
54513,5,0,22,1,,1,250
54514,6,1,14,7,7,8,185
54515,9,1,13,3,3,3,172
54516,3,0,18,1,8,8,178
54517,5,0,24,2,2,1,193
54518,3,1,12,2,2,3,147
54519,6,0,16,2,2,1,192
54520,6,0,12,1,2,,222
54521,4,0,12,1,2,3,193
54522,5,1,14,1,2,8,147
54523,3,0,25,3,3,3,151
54524,3,1,14,1,2,1,154
54525,8,0,21,2,2,4,160
54526,4,0,15,2,2,1,178
54527,3,0,19,5,8,,219
54528,8,0,16,2,2,,230
54529,4,1,13,2,2,1,189
54530,2,1,17,3,3,3,152
54531,3,0,16,1,2,1,152
54532,11,0,17,1,2,3,147
54533,11,0,20,1,2,1,190
54534,3,0,12,1,2,5,163
54535,3,0,17,2,2,8,178
54536,10,0,25,2,,1,235
54537,6,0,12,2,2,8,174
54538,6,0,14,3,3,3,150
54539,10,1,14,1,2,5,178
54540,4,1,14,,2,3,292
54541,3,1,13,1,2,4,168
54542,3,0,19,2,2,1,150
54543,2,0,23,1,2,5,156
54544,3,0,14,2,2,3,147
54545,3,0,14,9,10,1,201
54546,11,1,24,2,2,1,148
54547,3,0,13,11,13,18,155
54548,9,0,13,1,2,4,182
54549,5,0,17,1,2,3,151
54550,4,1,13,1,2,2,167
54551,3,0,12,,4,10,268
54552,8,0,23,2,2,1,159
54553,6,0,,2,2,3,319
54554,11,0,16,1,2,3,190
54555,3,0,13,4,4,13,168
54556,9,0,21,2,2,3,148
54557,6,1,15,2,2,3,170
54558,3,1,12,1,2,4,170
54559,5,1,16,5,11,8,169
54560,3,0,13,4,4,3,147
54561,3,1,,1,2,7,317
54562,11,0,12,7,,8,257
54563,2,0,12,4,5,5,191
54564,3,0,17,2,2,8,209
54565,3,0,13,1,2,9,171
54566,7,0,14,2,2,3,165
54567,4,1,15,2,2,5,205
54568,5,0,22,1,2,3,152
54569,4,0,14,,2,5,291
54570,4,0,12,2,2,3,171
54571,4,0,21,2,2,3,186
54572,7,0,,2,12,11,321
54573,4,0,15,2,2,9,173
54574,2,0,12,1,2,5,170
54575,3,1,17,1,2,5,157
54576,2,0,17,1,2,1,149
54577,3,1,24,2,2,1,142
54578,2,0,,2,2,13,305
54579,3,0,23,1,2,3,154
54580,6,0,16,2,2,5,146
54581,3,0,19,1,,8,244
54582,7,0,17,2,2,2,150
54583,3,0,13,1,2,1,151
54584,2,0,12,4,8,9,209
54585,5,0,13,,2,1,266
54586,2,0,,16,16,8,295
54587,2,0,15,2,7,8,151
54588,6,0,20,4,14,,228
54589,7,0,14,1,2,5,176
54590,8,0,,2,2,2,304
54591,2,0,16,2,5,4,167
54592,9,0,12,1,2,1,163
54593,5,0,13,4,6,8,153
54594,4,1,20,1,2,,216
54595,3,0,26,1,2,9,231
54596,9,1,13,,8,8,261
54597,9,0,14,1,2,4,159
54598,2,0,15,1,2,3,155
54599,6,1,13,1,2,1,201
54600,5,0,13,2,2,,223
54601,11,1,16,2,2,,225
54602,6,0,18,1,3,1,146
54603,3,0,15,9,10,,225
54604,7,0,17,1,2,3,164
54605,4,0,15,7,7,8,166
54606,5,0,,2,8,9,293
54607,9,0,15,1,2,11,187
54608,11,0,12,1,7,10,172
54609,9,0,16,5,,14,257
54610,3,0,12,2,2,8,163
54611,6,1,14,2,2,6,191
54612,3,1,22,6,6,9,199
54613,2,0,20,4,4,8,173
54614,2,1,12,1,2,1,152
54615,6,0,13,2,2,3,168
54616,6,0,20,,2,6,287
54617,11,0,22,2,,2,241
54618,3,1,15,2,2,1,144
54619,5,0,16,1,,2,234
54620,4,1,18,1,2,8,193
54621,7,0,13,1,2,1,168
54622,3,0,17,2,2,4,174
54623,3,0,13,1,6,8,178
54624,3,1,19,1,2,1,148
54625,6,0,18,2,2,3,200
54626,7,0,12,1,2,,230
54627,9,0,17,,12,9,291
54628,3,0,14,2,8,,213
54629,5,1,13,3,7,10,181
54630,10,0,13,2,2,3,172
54631,2,0,14,2,3,2,149
54632,5,0,20,1,2,,223
54633,8,0,13,5,5,4,189
54634,3,1,,2,2,10,320
54635,3,1,12,1,2,5,152
54636,3,0,21,1,2,5,188
54637,3,0,22,2,2,1,146
54638,3,0,,2,11,8,307
54639,3,0,12,2,2,7,146
54640,3,1,17,1,2,3,154
54641,3,0,19,2,2,1,145
54642,3,1,14,2,2,4,161
54643,4,0,18,1,2,3,167
54644,6,0,15,2,2,3,162
54645,6,0,23,6,6,8,180
54646,2,0,13,1,2,4,147
54647,6,1,12,1,2,,221
54648,3,0,14,1,2,1,153
54649,3,0,14,1,3,3,166
54650,6,1,15,,2,1,291
54651,5,0,18,1,2,1,151
54652,5,1,14,2,5,8,182
54653,9,0,12,,2,3,279
54654,6,0,12,2,2,3,185
54655,3,1,19,2,2,7,151
54656,2,0,12,2,2,3,155
54657,3,0,12,1,2,3,159
54658,6,1,,1,2,2,320
54659,2,0,21,2,3,3,153
54660,2,0,13,1,2,3,196
54661,3,1,13,2,2,6,188
54662,3,0,21,2,2,1,146
54663,9,0,21,5,9,11,209
54664,3,0,13,2,9,9,152
54665,4,0,15,1,2,1,168
54666,3,1,14,1,2,3,81
54667,3,0,16,8,8,,219
54668,3,0,15,1,2,3,181
54669,3,0,14,1,12,9,191
54670,5,0,24,4,5,8,202
54671,4,0,16,3,,2,232
54672,4,1,12,1,2,,213
54673,2,0,14,2,2,2,145
54674,3,1,12,2,2,2,135
54675,3,1,12,6,10,8,158
54676,3,0,19,2,2,1,138
54677,4,0,17,1,2,3,153
54678,2,0,23,2,2,3,174
54679,2,0,21,2,2,6,165
54680,3,0,19,1,3,9,152
54681,5,0,13,1,3,3,206
54682,3,1,21,2,2,5,171
54683,5,0,18,2,2,1,172
54684,3,1,12,1,4,9,157
54685,3,0,15,5,8,,211
54686,11,0,15,2,3,1,171
54687,3,0,12,2,12,11,171
54688,3,0,13,2,2,9,179
54689,5,1,15,1,2,4,193
54690,2,0,14,1,2,9,201
54691,3,0,12,1,2,8,199
54692,5,0,16,7,,8,237
54693,4,0,13,2,2,8,175
54694,7,1,22,1,2,,230
54695,5,0,20,,2,4,273
54696,5,0,,4,13,7,316
54697,10,0,15,3,3,3,179
54698,3,0,22,1,2,,213
54699,3,0,,2,3,11,317
54700,9,0,16,1,3,3,164
54701,9,1,14,2,4,8,147
54702,11,0,15,1,,6,242
54703,6,1,15,1,2,1,204
54704,4,0,15,1,2,5,162
54705,11,1,13,,12,14,263
54706,9,0,24,3,8,8,178
54707,3,0,12,2,2,1,151
54708,8,1,13,1,3,3,153
54709,5,0,19,2,3,3,193
54710,5,0,12,1,5,4,186
54711,3,0,15,2,2,3,150
54712,11,0,16,1,4,7,189
54713,9,0,12,1,,2,236
54714,2,1,21,1,3,4,148
54715,10,0,20,2,2,8,193
54716,3,0,15,3,3,3,148
54717,4,0,18,3,3,3,150
54718,4,0,12,2,2,1,176
54719,3,0,16,2,5,8,178
54720,8,1,14,1,2,2,156
54721,5,0,15,2,2,1,176
54722,3,0,,2,2,17,294
54723,3,1,14,7,8,9,152
54724,3,0,24,1,2,5,187
54725,2,0,14,2,4,2,191
54726,3,0,19,1,2,3,160
54727,6,1,13,1,2,4,189
54728,3,0,23,1,2,5,188
54729,7,1,14,2,2,5,324
54730,3,0,16,1,2,10,201
54731,2,0,19,2,2,3,168
54732,5,0,15,3,3,1,169
54733,6,0,13,1,2,2,168
54734,8,0,18,1,2,3,178
54735,4,0,17,2,2,4,158
54736,11,1,12,1,2,5,180
54737,2,0,20,2,2,2,168
54738,2,1,14,5,5,4,153
54739,8,1,13,1,5,13,185
54740,3,0,12,2,2,4,169
54741,3,0,17,2,2,3,151
54742,5,0,22,2,2,3,163
54743,3,0,25,1,4,8,167
54744,7,0,18,2,2,3,190
54745,3,0,,6,15,10,309
54746,3,1,22,1,2,1,141
54747,3,0,12,1,2,1,152
54748,10,0,21,2,2,5,156
54749,7,0,,1,2,4,301
54750,3,1,12,1,2,1,148
54751,2,0,12,2,,8,242
54752,7,0,16,2,2,3,178
54753,3,1,,4,4,1,293
54754,2,0,16,2,2,6,177
54755,3,0,25,2,2,8,152
54756,9,1,,8,14,9,317
54757,5,0,14,3,3,3,150
54758,11,1,14,1,2,3,186
54759,8,0,18,3,3,2,169
54760,6,0,14,2,2,5,146
54761,3,0,13,6,7,9,187
54762,8,0,15,1,2,1,176
54763,7,1,25,2,2,1,194
54764,3,0,15,2,2,1,148
54765,3,0,14,6,8,9,169
54766,4,0,16,2,2,3,188
54767,3,0,17,2,2,4,151
54768,3,0,19,1,8,8,202
54769,6,0,17,2,8,4,177
54770,8,0,,2,2,1,297
54771,3,1,17,2,,9,253
54772,5,0,22,1,2,,227
54773,3,1,21,7,8,6,173
54774,2,0,20,2,2,3,162
54775,3,1,15,1,2,8,149
54776,3,0,12,1,2,1,142
54777,4,0,15,,5,18,288
54778,11,0,13,2,3,4,184
54779,9,0,14,1,2,2,159
54780,3,0,23,1,2,9,165
54781,3,0,12,1,2,2,151
54782,3,1,15,4,5,12,187
54783,4,0,12,1,2,4,169
54784,11,0,13,1,2,4,163
54785,9,1,19,1,,5,234
54786,6,1,13,1,,3,233
54787,7,0,13,2,2,4,177
54788,5,0,23,,2,1,263
54789,6,0,20,2,2,1,188
54790,3,0,14,2,2,5,174
54791,8,0,23,3,3,3,173
54792,4,1,25,2,2,3,153
54793,7,1,15,2,3,3,150
54794,2,0,22,1,2,4,148
54795,3,1,19,1,2,4,167
54796,3,1,21,4,,16,232
54797,3,1,20,7,8,9,145
54798,2,0,13,2,2,3,148
54799,3,0,13,2,2,4,168
54800,4,0,17,1,2,3,161
54801,2,0,18,1,4,5,157
54802,3,0,15,3,6,4,190
54803,2,0,20,1,2,3,154
54804,4,1,14,2,2,4,177
54805,5,1,20,1,2,3,149
54806,8,1,20,2,2,3,153
54807,7,0,15,3,,3,243
54808,5,0,17,3,,9,234
54809,7,0,16,2,2,1,155
54810,8,0,19,,4,9,268
54811,6,0,14,2,3,3,181
54812,2,1,23,4,8,8,170
54813,3,1,14,1,2,10,201
54814,3,0,,14,15,8,304
54815,10,0,12,2,2,5,177
54816,5,1,12,1,2,4,148
54817,3,1,25,1,2,2,153
54818,8,0,15,2,2,4,150
54819,3,1,14,6,8,2,151
54820,3,0,15,1,2,3,174
54821,11,1,15,2,2,1,149
54822,6,0,22,2,2,1,173
54823,3,0,14,2,2,3,145
54824,3,0,20,2,2,1,152
54825,2,1,18,3,5,12,191
54826,3,1,19,1,2,3,158
54827,2,1,20,2,2,3,167
54828,6,1,14,1,2,1,153
54829,7,0,19,1,3,3,149
54830,9,1,22,2,3,3,149
54831,3,0,20,1,2,1,148
54832,3,0,15,2,2,1,145
54833,9,0,18,2,2,4,187
54834,5,1,12,2,2,3,153
54835,4,1,14,2,2,,231
54836,5,0,16,3,6,3,148
54837,3,1,26,1,2,8,165
54838,6,0,12,1,2,8,199
54839,6,0,18,2,2,1,148
54840,3,0,14,2,2,1,194
54841,4,0,19,2,2,2,172
54842,3,0,14,5,6,12,261
54843,8,0,21,1,2,3,148
54844,3,1,19,1,2,1,149
54845,4,0,13,1,2,,222
54846,3,0,13,1,2,8,168
54847,4,1,14,2,3,18,172
54848,6,0,22,2,4,10,150
54849,3,1,14,2,2,1,146
54850,3,0,20,2,2,1,155
54851,2,1,12,7,9,6,184
54852,10,1,15,1,2,1,161
54853,3,0,13,2,7,4,192
54854,3,1,12,4,4,,228
54855,2,0,15,2,2,5,194
54856,7,0,12,6,12,,231
54857,3,0,13,2,2,9,169
54858,3,0,16,1,2,3,147
54859,3,0,17,2,2,1,171
54860,4,0,,4,8,9,296
54861,6,0,25,1,2,1,150
54862,8,0,14,,16,3,274
54863,7,0,12,3,8,8,198
54864,3,1,14,2,2,4,182
54865,8,0,14,1,2,9,203
54866,2,0,19,1,2,8,204
54867,6,1,17,2,,1,257
54868,3,1,20,2,3,8,176
54869,6,0,14,2,2,8,176
54870,2,1,23,1,2,3,148
54871,3,0,,6,7,1,299
54872,8,1,21,2,2,1,149
54873,5,0,19,2,2,3,160
54874,5,0,15,2,2,3,148
54875,11,0,,1,2,4,299
54876,3,1,14,2,2,3,180
54877,4,0,,1,2,12,319
54878,11,0,15,3,3,3,153
54879,3,1,16,2,2,9,161
54880,3,1,18,2,2,8,167
54881,6,1,12,1,2,2,146
54882,5,1,19,,2,6,265
54883,2,0,18,1,2,3,152
54884,8,0,14,2,,8,233
54885,3,0,16,1,4,3,169
54886,3,1,25,2,2,3,162
54887,3,0,13,2,2,4,166
54888,3,0,16,1,2,1,136
54889,10,0,12,1,,9,232
54890,3,1,12,1,11,,229
54891,2,1,13,1,,8,239
54892,3,1,16,2,2,1,151
54893,2,0,18,1,2,3,149
54894,3,0,13,2,2,4,180
54895,3,0,16,1,2,2,150
54896,4,0,14,1,3,3,167
54897,9,0,15,2,,9,235
54898,8,0,15,3,3,2,175
54899,3,0,17,10,,9,252
54900,2,0,19,3,3,3,167
54901,3,0,21,1,2,3,164
54902,8,0,,1,2,1,308
54903,6,0,19,2,2,1,149
54904,5,1,14,,5,4,262
54905,7,0,16,2,2,1,173
54906,5,1,15,3,7,8,189
54907,3,0,23,6,6,11,325
54908,10,1,13,2,2,1,194
54909,10,0,19,2,3,3,175
54910,3,0,16,4,7,10,323
54911,5,1,19,5,,12,258
54912,2,0,13,1,2,14,188
54913,3,0,17,4,16,15,152
54914,3,1,14,2,,9,234
54915,2,0,20,1,3,3,148
54916,5,0,,1,2,2,302
54917,11,0,13,7,8,8,165
54918,2,0,12,1,2,,222
54919,5,1,15,2,,5,244
54920,3,0,17,1,2,5,147
54921,4,0,13,6,7,13,200
54922,9,0,15,1,2,1,173
54923,8,1,15,1,2,3,145
54924,3,1,20,1,2,1,147
54925,3,0,23,1,2,1,136
54926,5,0,17,3,3,3,153
54927,4,1,,5,8,8,317
54928,5,0,16,2,2,2,166
54929,3,0,15,4,8,6,209
54930,3,0,14,1,2,4,145
54931,11,0,,2,3,3,321
54932,8,0,12,7,,1,232
54933,4,0,20,2,2,4,154
54934,2,0,12,6,8,,214
54935,9,0,,3,7,3,293
54936,7,0,14,2,,1,233
54937,3,1,15,2,2,3,148
54938,3,0,14,1,2,1,139
54939,10,1,24,2,2,8,171
54940,11,1,13,1,3,8,150
54941,3,0,13,2,2,,212
54942,3,0,17,2,2,4,165
54943,2,0,16,1,2,,225
54944,3,0,14,1,2,9,159
54945,2,0,19,2,2,,213
54946,6,0,21,4,12,,228
54947,3,0,20,2,2,3,171
54948,5,0,19,1,,3,235
54949,5,0,14,1,2,8,162
54950,11,0,15,3,4,,230
54951,6,0,16,2,2,3,196
54952,2,1,23,3,5,,221
54953,3,0,23,3,4,9,170
54954,3,0,17,1,3,3,147
54955,2,0,18,2,2,5,203
54956,4,1,15,2,2,1,192
54957,3,1,16,5,6,7,162
54958,3,0,21,2,2,1,149
54959,6,1,21,2,3,3,148
54960,2,0,,6,14,8,302
54961,3,0,16,2,2,1,151
54962,5,1,15,2,2,1,172
54963,2,0,18,1,2,3,168
54964,5,0,18,1,2,1,155
54965,4,0,,1,3,2,294
54966,3,0,14,5,5,13,181
